Area_code,Area_name,Total_Population,Total_active_population,bias,Map_bias
31105, Yaxkukul,3293,86,0.973883996,97.38839964
31106, Yobaín,2215,30,0.986455982,98.64559819
32001, Apozol,6260,119,0.980990415,98.09904153
32002, Apulco,4942,112,0.97733711,97.73371105
32003, Atolinga,2277,39,0.9828722,98.28722003
32004, Benito Juárez,4493,44,0.990206989,99.02069886
32005, Calera,45759,785,0.982844905,98.28449048
32006, Cañitas de Felipe Pescador,8255,117,0.985826772,98.58267717
32009, Chalchihuites,10086,386,0.961729129,96.17291295
32007, Concepción del Oro,12115,371,0.969376806,96.93768056
32008, Cuauhtémoc,13466,89,0.993390762,99.33907619
32015, El Plateado de Joaquín Amaro,1579,88,0.944268524,94.42685244
32041, El Salvador,2509,18,0.992825827,99.2825827
32010, Fresnillo,240532,6839,0.971567193,97.15671927
32012, Genaro Codina,8168,148,0.981880509,98.18805093
32013, General Enrique Estrada,6644,115,0.98269115,98.26911499
32014, General Francisco R. Murguía,20191,346,0.982863652,98.28636521
32016, General Pánfilo Natera,23526,326,0.986142991,98.61429907
32017, Guadalupe,211740,4720,0.97770851,97.77085104
32018, Huanusco,4547,251,0.944798768,94.47987684
32019, Jalpa,25296,428,0.983080329,98.30803289
32020, Jerez,59910,1558,0.973994325,97.39943248
32021, Jiménez del Teul,4465,108,0.97581187,97.58118701
32022, Juan Aldama,19749,278,0.985923338,98.59233379
32023, Juchipila,12251,316,0.974206187,97.42061873
32024, Loreto,53709,797,0.985160774,98.51607738
32025, Luis Moya,13184,238,0.981947816,98.19478155
32026, Mazapil,17774,965,0.945707213,94.57072128
32027, Melchor Ocampo,2736,47,0.982821637,98.28216374
32028, Mezquital del Oro,2451,78,0.968176255,96.81762546
32029, Miguel Auza,23713,381,0.983932864,98.39328638
32030, Momax,2446,119,0.951349141,95.13491415
32031, Monte Escobedo,8683,117,0.986525394,98.65253944
32032, Morelos,13207,281,0.978723404,97.87234043
32033, Moyahua de Estrada,4530,74,0.983664459,98.36644592
32034, Nochistlán de Mejía,27945,739,0.973555198,97.35551977
32035, Noria de Ángeles,16284,331,0.979673299,97.96732989
32036, Ojocaliente,44144,657,0.98511689,98.51168902
32037, Pánuco,17577,334,0.980997895,98.0997895
32038, Pinos,72241,825,0.988579892,98.85798923
32039, Río Grande,64535,1033,0.983993182,98.3993182
32040, Sain Alto,21844,393,0.98200879,98.20087896
32058, Santa María de la Paz,2767,24,0.991326346,99.13263462
32042, Sombrerete,63665,1066,0.983256106,98.32561062
32043, Susticacán,1365,15,0.989010989,98.9010989
32044, Tabasco,16588,218,0.98685797,98.68579696
32045, Tepechitlán,8321,115,0.986179546,98.61795457
32046, Tepetongo,6490,63,0.990292758,99.02927581
32047, Teúl de González Ortega,5356,281,0.947535474,94.75354742
32048, Tlaltenango de Sánchez Román,27302,430,0.984250238,98.42502381
32057, Trancoso,20455,182,0.99110242,99.11024199
32011, Trinidad García de la Cadena,3362,67,0.980071386,98.00713861
32049, Valparaíso,32461,292,0.99100459,99.10045901
32050, Vetagrande,10276,172,0.98326197,98.32619696
32051, Villa de Cos,34623,687,0.980157699,98.01576986
32052, Villa García,19525,361,0.981510883,98.15108835
32053, Villa González Ortega,13208,355,0.97312235,97.31223501
32054, Villa Hidalgo,19446,268,0.986218245,98.62182454
32055, Villanueva,31558,707,0.977596806,97.75968059
32056, Zacatecas,149607,4876,0.967407942,96.74079421
